"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tajikistan","TJK","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","0.0131560911820693","0.0126511389758551","0.0127993341043212","0.0137567836639794","0.0133983860576006","0.0137968520466466","0.0250341163901249","0.117583045070108","1.26411618154887","3.55685965917185","12.1079445810009","52.7057408070438","87.262488833281","170.106852255073","219.783416107526","287.419882532184","405.760026132731","525.185910957859","727.870639773741","925.688968326527","1061.46107983405","1348.51320756243","1812.96823638419","2455.91843471435","2800.97648896032","3282.29132153837","3906.60096576685","4592.2359008157","4993.96446721984","5451.95813364938","5726.11067765567","6288.29032435671","6891.41363751635","7564.57895026578","",
"Turkmenistan","TKM","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000733714258210483","0.000772776514463085","0.000780843020434662","0.000814339542129449","0.00155706306237357","0.0410272926371651","0.499652312799302","4.23804804838373","30.9897641094328","361.529020517588","510.204550234712","634.193569290802","898.091974380533","1156.52041248564","1579.94497470795","1962.68767604374","2551.90202723819","3139.00515818235","3756.53623844972","4625.46690729877","5543.98733014096","10022.7583676458","11503.8995965219","12651.7210897204","16102.3639928606","19024.2791245088","20817.218327083","22692.3814304594","22514.3824568257","22363.4194291721","23054.8161070044","24383.2239372077","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.131391301791","574.456788287798","553.463011572634","573.657492070598","1109.56010589643","1822.57492701995","2614.87507280369","2779.87498938626","4160.73442982061","2978.43731179202","3656.95216287175","5095.48902170505","5879.6998042355","4888.31712614726","3441.65060787802","2585.15391598443","2053.27379585463","2000.60116097907","2035.53390768881","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","281.164654996716","275.442096062039","341.04217207803","397.629605299173","433.07647288334","503.092362134429","579.847766275198","653.485118698006","720.790790470399","780.600929756472","915.885660731022","1084.3146841255","1236.59630411043","1319.58642999863","1411.00251974149","1547.88627207607","1799.67662683997","1935.47102170882","2005.81851669684","2672.08765497864","2682.09760773527","2809.77013285137","2774.38185036069","2901.32121362025","3193.36903223159","3385.56541087851","3601.81851411861","4022.64345297005","4465.1879223609","4681.77473108623","5036.18254794113","5809.81751322439","5859.72548522631","6425.86985751458","6387.52526710944","6853.80724328275","7483.43987176764","7792.71343332976","7678.24856536436","7963.13893178129","8395.43167859021","8795.34869923764","9322.73181827095","9573.77733848852","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1082.92693569062","1159.54917682102","1207.24289633983","1303.55594073171","1352.07314762805","1384.93885846467","1349.73569896988","1431.4201256978","1630.64896137173","1662.85027731955","1738.70271642549","1853.01258395318","2150.00785013676","2611.17493711877","4207.45544625","5242.7652195589","5941.33110007053","7248.56910813193","8114.97829260468","10336.3152230873","13796.803669806","15228.0026098406","17443.4385100266","16372.4407352441","16117.5820769925","15441.5377450792","14585.3279712958","14459.110235647","14354.4881755059","15148.5294639022","17638.7828838538","18353.709981995","18693.6345045578","20092.1345495716","23458.3680133171","25272.763514591","27503.1827785637","28472.2442707374","30169.7319875247","33933.0486663455","40540.2504669917","43257.1687406419","44072.5235336628","55446.6136733878","64840.6803072265","77656.6380923439","89017.7742923364","104667.656641326","133354.736569026","91815.0091223608","106364.732217142","121995.572446186","123174.528578981","129777.572578858","129917.964798854","116640.760460269","107884.062010912","110086.830742909","115983.215551517","",
"Tunisia","TUN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","114.403419041716","117.754794225382","120.240201952912","131.614277909832","136.714452122688","149.215738587297","170.237592718344","201.744813882613","212.835458945754","279.842161644195","307.835685675971","334.05467021563","370.255567389334","409.874275409969","470.47412585521","555.456281331194","635.300449640686","712.763048716206","817.043326893297","898.690589143789","957.52916191538","952.452147938948","1043.44571739636","1099.01461004435","1189.7828964754","1312.18747330906","1427.26674171145","1591.13317477494","1667.02061816758","1763.37512527994","1868.60890889362","2057.36489650752","2442.05424452666","2610.71223258142","2830.97216148643","3031.75101845319","3241.4554238489","3333.05272047079","3556.79384294676","3875.22715646355","4142.86620326116","4485.51515535308","4838.24606302002","5306.84675776396","5574.66329536086","5928.82495220608","6003.80938904549","6486.06868515374","6860.6259628113","7309.40349000258","7575.08822267436","7943.42966606529","8424.8025725934","9125.20868633186","",
"Turkey","TUR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","0.00247885646456464","0.00255445446764849","0.00278502000514899","0.00315596654607737","0.0033262508877304","0.00347722277026238","0.0040009449670808","0.00433524338573641","0.0047359214136536","0.00514456008285326","0.00563419809720084","0.00678879993025873","0.00790165735554788","0.00971383262575357","0.0129214579939377","0.0164115325973111","0.0204829278205461","0.0256955426784038","0.0376284562566044","0.0646159313101088","0.118942228700305","0.175622994844851","0.227965373302153","0.295406295928203","0.457185624479948","0.714282268892884","1.01896642074622","1.4622416612271","2.48251975625586","4.28973827931495","7.28945420179163","11.4899730291013","19.6123521469858","34.9820658115031","67.2019906676726","132.722285309953","248.591287838999","477.632212033783","1172.23672133727","1720.48199585891","2698.70637709702","3823.33983187475","5516.2613700584","7081.54609095033","8610.88627338568","9921.48048789571","11478.5365276408","12653.6001050059","14126.7051873872","14009.706232196","16038.4665577109","18986.9801037154","21026.2384431336","23834.4173966299","26471.7777307049","29780.5309305602","32679.3962672693","38354.8407837324","45242.9594585401","",
"Tuvalu","TUV","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1268.37204083922","1332.04077110569","1455.88235294118","1540.46117032848","1609.48984003459","1599.69885996989","1690.7325968036","1835.58940255283","2176.12516073725","2269.81596404879","2523.13178624654","2690.23618726276","2963.64110045852","2890.24264857084","2967.19019150876","2859.83","3005.4347826087","3160.55180510713","3501.26042272639","3333.55717574827","3294.77682811016","3529.68118122825","3387.96908464475","3578.51155936262","3770.52497265767","4256.55464456257","4379.87527839644","4661.38962181179","4953.07612095933","",
"Tanzania","TZA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22001.951210696","26699.4635082476","33898.8895377809","42880.6739305747","52265.0763645509","63652.6660651606","82140.7467186643","104814.626285107","127333.993991887","155158.332978986","262899.184084914","298100.021343259","328929.736100303","356295.245626938","398205.383511452","447849.027665455","500287.118665381","556148.412075707","607794.304481714","688304.840155724","822931.468372885","917915.77549328","1037512.83271785","1217036.10610491","1364025.89780587","1550295.20839917","1702982.57414556","1887706.13393499","2104098.36968301","2239647.76858539","2378498.25644904","",
"Uganda","UGA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","5.96341561630212","6.03128546591564","5.93639288028653","6.59915777160874","7.2801195579176","7.91127947101865","7.99909093538417","8.08028309176495","8.3812597746018","9.1445341442137","9.56557795355958","10.4664459576545","10.7254686878754","11.9334940369343","14.0839451730631","19.777594265578","22.1616024813605","43.910361992204","47.5268793335001","70.8805999762243","100.030267633066","208.54447558308","329.375507818754","492.787854352117","595.818190532828","1227.85228466508","2825.65977111806","7967.54120381324","24136.767993867","53386.8494751728","79273.7077738016","101929.75409684","147911.879526599","201835.097518834","222308.378273498","262941.068581667","291073.12804117","306319.699134599","339613.508365342","355984.404252102","395951.345212204","422173.074731985","430744.864750259","478954.305381964","572762.273722259","579767.643098136","637328.122156802","718521.351959677","804996.681980285","1116322.1405646","1262976.26740358","1400296.20224908","1711622.86444222","1785680.134377","1876781.67439077","2001722.09295728","2095747.67159377","2228201.6122431","2351741.47970721","",
"Ukraine","UKR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","0.0105386568205712","0.0109670465861751","0.0115717492307718","0.012562217993828","0.0136266393654701","0.0145900882840508","0.0151579659274646","0.0157378110810137","0.0168096309502665","0.01727371566622","0.017781337417859","0.0187819446005641","0.0195979359681061","0.0203929651700471","0.0206828945045549","0.0211531945166117","0.0217438919973716","0.0228842489679263","0.0239696226564354","0.0249241439098396","0.0251978710450341","0.0255592304831986","0.0265728267014992","0.0276003959550475","0.0296274119714909","0.032207276651507","0.0575840949129883","0.965047810110882","28.4161067214318","231.846091067396","1058.31853088133","1596.62141995322","1845.37313586237","2045.97017198828","2625.99567776282","3458.40502841964","4190.11514389829","4680.04771536746","5586.0180139481","7265.84561953654","9362.4794741127","11618.895971702","15481.3386985628","20474.877967582","19812.9992856104","23530.1837556436","28442.3960915501","30808.6714495332","32209.5160212444","36904.141764145","46412.618538029","55899.3965668756","70232.9946991528","84190.2689773659","",
"Upper middle income","UMC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","GDP per capita (current LCU)","NY.GDP.PCAP.CN","0.00571171291118917","0.00684377261409949","0.00745041441970104","0.00884208193460199","0.0125685266085088","0.0203745654168287","0.0358077399807189","0.0609799111736869","0.13316471808903","0.177850636949284","0.188625994868661","0.247030015814605","0.411914252934916","1.20406063958369","1.59073968828952","2.7952325226417","4.26230708263473","6.69225798909189","10.2847348567041","19.4387309682535","31.6266542818128","40.6350002538665","43.0477559471497","58.9952493007148","90.5995028483621","158.947029721546","293.814625184243","544.839438598286","959.561443670864","1697.24130227498","3497.17118048264","7219.9050982546","12348.8424657882","18605.8988370684","27533.9638773679","37999.4370838026","50362.3707843336","69207.010688149","80776.244411743","82212.8667308341","83185.0080548574","83703.296583674","86960.2457276521","102233.915601679","118275.632851178","127948.11977858","141740.536966435","164919.251202869","190451.742109716","213311.211512577","240551.459118629","274970.107808448","308143.987451247","347648.005763231","391276.042863352","426683.581784597","464116.270523198","496736.827398548","530870.81503767","",
